x1,x2,NN Output
-5.0,-5.0,130.56879
-4.898989898989899,-5.0,126.00426
-4.797979797979798,-5.0,121.43474
-4.696969696969697,-5.0,116.85913
-4.595959595959596,-5.0,112.27718
-4.494949494949495,-5.0,107.68934
-4.393939393939394,-5.0,103.09742
-4.292929292929293,-5.0,98.50448
-4.191919191919192,-5.0,93.91531
-4.090909090909091,-5.0,89.33617
-3.9898989898989896,-5.0,84.77512
-3.888888888888889,-5.0,80.24181
-3.787878787878788,-5.0,75.74705
-3.686868686868687,-5.0,71.30102
-3.5858585858585856,-5.0,66.9079
-3.484848484848485,-5.0,62.563217
-3.383838383838384,-5.0,58.285076
-3.282828282828283,-5.0,54.171253
-3.1818181818181817,-5.0,50.362526
-3.080808080808081,-5.0,46.89629
-2.9797979797979797,-5.0,43.6841
-2.878787878787879,-5.0,40.661243
-2.7777777777777777,-5.0,37.856144
-2.676767676767677,-5.0,35.306927
-2.5757575757575757,-5.0,32.993557
-2.474747474747475,-5.0,30.865618
-2.3737373737373737,-5.0,28.893303
-2.272727272727273,-5.0,27.076908
-2.1717171717171717,-5.0,25.426207
-2.070707070707071,-5.0,23.938736
-1.9696969696969697,-5.0,22.588192
-1.868686868686869,-5.0,21.322313
-1.7676767676767677,-5.0,20.071995
-1.6666666666666665,-5.0,18.770578
-1.5656565656565657,-5.0,17.377672
-1.4646464646464645,-5.0,15.897401
-1.3636363636363638,-5.0,14.380907
-1.2626262626262625,-5.0,12.907899
-1.1616161616161618,-5.0,11.554356
-1.0606060606060606,-5.0,10.365299
-0.9595959595959593,-5.0,9.346584
-0.858585858585859,-5.0,8.472836
-0.7575757575757578,-5.0,7.7022467
-0.6565656565656566,-5.0,6.997619
-0.5555555555555554,-5.0,6.355409
-0.45454545454545503,-5.0,5.8236146
-0.3535353535353538,-5.0,5.481381
-0.2525252525252526,-5.0,5.3943887
-0.15151515151515138,-5.0,5.5894647
-0.050505050505050164,-5.0,6.060811
0.050505050505050164,-5.0,6.7813144
0.15151515151515138,-5.0,7.6980543
0.2525252525252526,-5.0,8.717671
0.3535353535353538,-5.0,9.7078285
0.45454545454545414,-5.0,10.537726
0.5555555555555554,-5.0,11.13493
0.6565656565656566,-5.0,11.508097
0.7575757575757578,-5.0,11.730464
0.8585858585858581,-5.0,11.908165
0.9595959595959593,-5.0,12.140818
1.0606060606060606,-5.0,12.483702
1.1616161616161618,-5.0,12.934451
1.262626262626262,-5.0,13.451235
1.3636363636363633,-5.0,13.9813175
1.4646464646464645,-5.0,14.479343
1.5656565656565657,-5.0,14.914373
1.666666666666667,-5.0,15.271832
1.7676767676767673,-5.0,15.553406
1.8686868686868685,-5.0,15.775151
1.9696969696969697,-5.0,15.9649105
2.070707070707071,-5.0,16.158903
2.1717171717171713,-5.0,16.397438
2.2727272727272725,-5.0,16.719336
2.3737373737373737,-5.0,17.155731
2.474747474747475,-5.0,17.724691
2.5757575757575752,-5.0,18.42862
2.6767676767676765,-5.0,19.256205
2.7777777777777777,-5.0,20.188238
2.878787878787879,-5.0,21.20488
2.9797979797979792,-5.0,22.291262
3.0808080808080813,-5.0,23.43975
3.1818181818181817,-5.0,24.649174
3.282828282828282,-5.0,25.922434
3.383838383838384,-5.0,27.264462
3.4848484848484844,-5.0,28.681686
3.5858585858585865,-5.0,30.183485
3.686868686868687,-5.0,31.783361
3.787878787878787,-5.0,33.49715
3.8888888888888893,-5.0,35.33686
3.9898989898989896,-5.0,37.302418
4.09090909090909,-5.0,39.37741
4.191919191919192,-5.0,41.533184
4.292929292929292,-5.0,43.738842
4.3939393939393945,-5.0,45.970306
4.494949494949495,-5.0,48.213066
4.595959595959595,-5.0,50.460228
4.696969696969697,-5.0,52.709465
4.797979797979798,-5.0,54.961224
4.8989898989899,-5.0,57.217922
5.0,-5.0,59.483486
-5.0,-4.898989898989899,131.92068
-4.898989898989899,-4.898989898989899,127.344345
-4.797979797979798,-4.898989898989899,122.762245
-4.696969696969697,-4.898989898989899,118.1732
-4.595959595959596,-4.898989898989899,113.57644
-4.494949494949495,-4.898989898989899,108.97176
-4.393939393939394,-4.898989898989899,104.36018
-4.292929292929293,-4.898989898989899,99.74384
-4.191919191919192,-4.898989898989899,95.126396
-4.090909090909091,-4.898989898989899,90.513145
-3.9898989898989896,-4.898989898989899,85.91118
-3.888888888888889,-4.898989898989899,81.329285
-3.787878787878788,-4.898989898989899,76.777916
-3.686868686868687,-4.898989898989899,72.26813
-3.5858585858585856,-4.898989898989899,67.80799
-3.484848484848485,-4.898989898989899,63.396034
-3.383838383838384,-4.898989898989899,59.034565
-3.282828282828283,-4.898989898989899,54.786953
-3.1818181818181817,-4.898989898989899,50.7958
-3.080808080808081,-4.898989898989899,47.15717
-2.9797979797979797,-4.898989898989899,43.820107
-2.878787878787879,-4.898989898989899,40.697163
-2.7777777777777777,-4.898989898989899,37.78975
-2.676767676767677,-4.898989898989899,35.139935
-2.5757575757575757,-4.898989898989899,32.740574
-2.474747474747475,-4.898989898989899,30.54214
-2.3737373737373737,-4.898989898989899,28.50758
-2.272727272727273,-4.898989898989899,26.632343
-2.1717171717171717,-4.898989898989899,24.926594
-2.070707070707071,-4.898989898989899,23.39213
-1.9696969696969697,-4.898989898989899,22.008554
-1.868686868686869,-4.898989898989899,20.729136
-1.7676767676767677,-4.898989898989899,19.487173
-1.6666666666666665,-4.898989898989899,18.213861
-1.5656565656565657,-4.898989898989899,16.862316
-1.4646464646464645,-4.898989898989899,15.4279175
-1.3636363636363638,-4.898989898989899,13.9534235
-1.2626262626262625,-4.898989898989899,12.512738
-1.1616161616161618,-4.898989898989899,11.179671
-1.0606060606060606,-4.898989898989899,10.000446
-0.9595959595959593,-4.898989898989899,8.984054
-0.858585858585859,-4.898989898989899,8.108362
-0.7575757575757578,-4.898989898989899,7.333661
-0.6565656565656566,-4.898989898989899,6.624469
-0.5555555555555554,-4.898989898989899,5.980565
-0.45454545454545503,-4.898989898989899,5.453963
-0.3535353535353538,-4.898989898989899,5.1245036
-0.2525252525252526,-4.898989898989899,5.053854
-0.15151515151515138,-4.898989898989899,5.2638545
-0.050505050505050164,-4.898989898989899,5.7461314
0.050505050505050164,-4.898989898989899,6.473465
0.15151515151515138,-4.898989898989899,7.393158
0.2525252525252526,-4.898989898989899,8.410553
0.3535353535353538,-4.898989898989899,9.391231
0.45454545454545414,-4.898989898989899,10.204648
0.5555555555555554,-4.898989898989899,10.782963
0.6565656565656566,-4.898989898989899,11.141425
0.7575757575757578,-4.898989898989899,11.358282
0.8585858585858581,-4.898989898989899,11.541067
0.9595959595959593,-4.898989898989899,11.786367
1.0606060606060606,-4.898989898989899,12.143492
1.1616161616161618,-4.898989898989899,12.604465
1.262626262626262,-4.898989898989899,13.124634
1.3636363636363633,-4.898989898989899,13.650968
1.4646464646464645,-4.898989898989899,14.13939
1.5656565656565657,-4.898989898989899,14.56118
1.666666666666667,-4.898989898989899,14.904646
1.7676767676767673,-4.898989898989899,15.174507
1.8686868686868685,-4.898989898989899,15.389831
1.9696969696969697,-4.898989898989899,15.581102
2.070707070707071,-4.898989898989899,15.78664
2.1717171717171713,-4.898989898989899,16.04768
2.2727272727272725,-4.898989898989899,16.402452
2.3737373737373737,-4.898989898989899,16.879852
2.474747474747475,-4.898989898989899,17.494467
2.5757575757575752,-4.898989898989899,18.245077
2.6767676767676765,-4.898989898989899,19.117723
2.7777777777777777,-4.898989898989899,20.092348
2.878787878787879,-4.898989898989899,21.150019
2.9797979797979792,-4.898989898989899,22.277666
3.0808080808080813,-4.898989898989899,23.46965
3.1818181818181817,-4.898989898989899,24.726276
3.282828282828282,-4.898989898989899,26.051304
3.383838383838384,-4.898989898989899,27.450409
3.4848484848484844,-4.898989898989899,28.931496
3.5858585858585865,-4.898989898989899,30.506096
3.686868686868687,-4.898989898989899,32.189056
3.787878787878787,-4.898989898989899,33.99407
3.8888888888888893,-4.898989898989899,35.9256
3.9898989898989896,-4.898989898989899,37.97258
4.09090909090909,-4.898989898989899,40.10946
4.191919191919192,-4.898989898989899,42.305073
4.292929292929292,-4.898989898989899,44.532803
4.3939393939393945,-4.898989898989899,46.775623
4.494949494949495,-4.898989898989899,49.025177
4.595959595959595,-4.898989898989899,51.278694
4.696969696969697,-4.898989898989899,53.536392
4.797979797979798,-4.898989898989899,55.800434
4.8989898989899,-4.898989898989899,58.074306
5.0,-4.898989898989899,60.362213
-5.0,-4.797979797979798,133.28136
-4.898989898989899,-4.797979797979798,128.6941
