x1,x2,NN Output
-5.0,-5.0,186.78084
-4.898989898989899,-5.0,180.2633
-4.797979797979798,-5.0,173.7296
-4.696969696969697,-5.0,167.17815
-4.595959595959596,-5.0,160.60664
-4.494949494949495,-5.0,154.01224
-4.393939393939394,-5.0,147.39195
-4.292929292929293,-5.0,140.7428
-4.191919191919192,-5.0,134.06258
-4.090909090909091,-5.0,127.34999
-3.9898989898989896,-5.0,120.6053
-3.888888888888889,-5.0,113.83054
-3.787878787878788,-5.0,107.02998
-3.686868686868687,-5.0,100.21041
-3.5858585858585856,-5.0,93.38148
-3.484848484848485,-5.0,86.55613
-3.383838383838384,-5.0,79.75093
-3.282828282828283,-5.0,72.984116
-3.1818181818181817,-5.0,66.25962
-3.080808080808081,-5.0,59.558437
-2.9797979797979797,-5.0,53.003693
-2.878787878787879,-5.0,46.99533
-2.7777777777777777,-5.0,41.757774
-2.676767676767677,-5.0,37.097263
-2.5757575757575757,-5.0,32.74958
-2.474747474747475,-5.0,28.594126
-2.3737373737373737,-5.0,24.662947
-2.272727272727273,-5.0,21.064325
-2.1717171717171717,-5.0,17.88881
-2.070707070707071,-5.0,15.177907
-1.9696969696969697,-5.0,12.947549
-1.868686868686869,-5.0,11.188536
-1.7676767676767677,-5.0,9.844914
-1.6666666666666665,-5.0,8.81638
-1.5656565656565657,-5.0,7.9820247
-1.4646464646464645,-5.0,7.2243333
-1.3636363636363638,-5.0,6.448844
-1.2626262626262625,-5.0,5.5994396
-1.1616161616161618,-5.0,4.666275
-1.0606060606060606,-5.0,3.683717
-0.9595959595959593,-5.0,2.7160654
-0.858585858585859,-5.0,1.83163
-0.7575757575757578,-5.0,1.0760702
-0.6565656565656566,-5.0,0.4686197
-0.5555555555555554,-5.0,0.024811715
-0.45454545454545503,-5.0,-0.23137465
-0.3535353535353538,-5.0,-0.2837033
-0.2525252525252526,-5.0,-0.14044103
-0.15151515151515138,-5.0,0.17380293
-0.050505050505050164,-5.0,0.6411883
0.050505050505050164,-5.0,1.2601442
0.15151515151515138,-5.0,2.0300128
0.2525252525252526,-5.0,2.9278772
0.3535353535353538,-5.0,3.9031615
0.45454545454545414,-5.0,4.8954697
0.5555555555555554,-5.0,5.8531737
0.6565656565656566,-5.0,6.739699
0.7575757575757578,-5.0,7.5433784
0.8585858585858581,-5.0,8.279479
0.9595959595959593,-5.0,8.96978
1.0606060606060606,-5.0,9.630292
1.1616161616161618,-5.0,10.287284
1.262626262626262,-5.0,10.98427
1.3636363636363633,-5.0,11.749124
1.4646464646464645,-5.0,12.562632
1.5656565656565657,-5.0,13.373839
1.666666666666667,-5.0,14.138431
1.7676767676767673,-5.0,14.838235
1.8686868686868685,-5.0,15.476396
1.9696969696969697,-5.0,16.065144
2.070707070707071,-5.0,16.620413
2.1717171717171713,-5.0,17.164822
2.2727272727272725,-5.0,17.73158
2.3737373737373737,-5.0,18.36332
2.474747474747475,-5.0,19.106428
2.5757575757575752,-5.0,20.004274
2.6767676767676765,-5.0,21.08981
2.7777777777777777,-5.0,22.37662
2.878787878787879,-5.0,23.852198
2.9797979797979792,-5.0,25.481348
3.0808080808080813,-5.0,27.220459
3.1818181818181817,-5.0,29.033178
3.282828282828282,-5.0,30.89782
3.383838383838384,-5.0,32.806477
3.4848484848484844,-5.0,34.762245
3.5858585858585865,-5.0,36.778687
3.686868686868687,-5.0,38.87972
3.787878787878787,-5.0,41.094765
3.8888888888888893,-5.0,43.446957
3.9898989898989896,-5.0,45.939957
4.09090909090909,-5.0,48.553505
4.191919191919192,-5.0,51.25211
4.292929292929292,-5.0,54.000862
4.3939393939393945,-5.0,56.776104
4.494949494949495,-5.0,59.56643
4.595959595959595,-5.0,62.36799
4.696969696969697,-5.0,65.180046
4.797979797979798,-5.0,68.003456
4.8989898989899,-5.0,70.84074
5.0,-5.0,73.69613
-5.0,-4.898989898989899,188.33087
-4.898989898989899,-4.898989898989899,181.81032
-4.797979797979798,-4.898989898989899,175.27101
-4.696969696969697,-4.898989898989899,168.712
-4.595959595959596,-4.898989898989899,162.13136
-4.494949494949495,-4.898989898989899,155.52658
-4.393939393939394,-4.898989898989899,148.89453
-4.292929292929293,-4.898989898989899,142.23221
-4.191919191919192,-4.898989898989899,135.5369
-4.090909090909091,-4.898989898989899,128.80656
-3.9898989898989896,-4.898989898989899,122.04069
-3.888888888888889,-4.898989898989899,115.240395
-3.787878787878788,-4.898989898989899,108.40903
-3.686868686868687,-4.898989898989899,101.55253
-3.5858585858585856,-4.898989898989899,94.67976
-3.484848484848485,-4.898989898989899,87.80311
-3.383838383838384,-4.898989898989899,80.93859
-3.282828282828283,-4.898989898989899,74.1055
-3.1818181818181817,-4.898989898989899,67.315895
-3.080808080808081,-4.898989898989899,60.552013
-2.9797979797979797,-4.898989898989899,53.86661
-2.878787878787879,-4.898989898989899,47.61149
-2.7777777777777777,-4.898989898989899,42.134594
-2.676767676767677,-4.898989898989899,37.32626
-2.5757575757575757,-4.898989898989899,32.88717
-2.474747474747475,-4.898989898989899,28.65357
-2.3737373737373737,-4.898989898989899,24.640759
-2.272727272727273,-4.898989898989899,20.959585
-2.1717171717171717,-4.898989898989899,17.7075
-2.070707070707071,-4.898989898989899,14.929697
-1.9696969696969697,-4.898989898989899,12.644808
-1.868686868686869,-4.898989898989899,10.845681
-1.7676767676767677,-4.898989898989899,9.476546
-1.6666666666666665,-4.898989898989899,8.436833
-1.5656565656565657,-4.898989898989899,7.6056647
-1.4646464646464645,-4.898989898989899,6.864348
-1.3636363636363638,-4.898989898989899,6.1146345
-1.2626262626262625,-4.898989898989899,5.2945433
-1.1616161616161618,-4.898989898989899,4.3882155
-1.0606060606060606,-4.898989898989899,3.4254189
-0.9595959595959593,-4.898989898989899,2.468031
-0.858585858585859,-4.898989898989899,1.5838913
-0.7575757575757578,-4.898989898989899,0.8199507
-0.6565656565656566,-4.898989898989899,0.20003578
-0.5555555555555554,-4.898989898989899,-0.2525418
-0.45454545454545503,-4.898989898989899,-0.5080658
-0.3535353535353538,-4.898989898989899,-0.5517366
-0.2525252525252526,-4.898989898989899,-0.39817074
-0.15151515151515138,-4.898989898989899,-0.076508224
-0.050505050505050164,-4.898989898989899,0.3960509
0.050505050505050164,-4.898989898989899,1.0211746
0.15151515151515138,-4.898989898989899,1.7997291
0.2525252525252526,-4.898989898989899,2.7068586
0.3535353535353538,-4.898989898989899,3.6870315
0.45454545454545414,-4.898989898989899,4.6748133
0.5555555555555554,-4.898989898989899,5.6174197
0.6565656565656566,-4.898989898989899,6.483112
0.7575757575757578,-4.898989898989899,7.2668185
0.8585858585858581,-4.898989898989899,7.9861135
0.9595959595959593,-4.898989898989899,8.660773
1.0606060606060606,-4.898989898989899,9.306594
1.1616161616161618,-4.898989898989899,9.954257
1.262626262626262,-4.898989898989899,10.650165
1.3636363636363633,-4.898989898989899,11.417742
1.4646464646464645,-4.898989898989899,12.230292
1.5656565656565657,-4.898989898989899,13.033676
1.666666666666667,-4.898989898989899,13.785279
1.7676767676767673,-4.898989898989899,14.470102
1.8686868686868685,-4.898989898989899,15.093735
1.9696969696969697,-4.898989898989899,15.670631
2.070707070707071,-4.898989898989899,16.220116
2.1717171717171713,-4.898989898989899,16.769289
2.2727272727272725,-4.898989898989899,17.355198
2.3737373737373737,-4.898989898989899,18.021992
2.474747474747475,-4.898989898989899,18.8152
2.5757575757575752,-4.898989898989899,19.775776
2.6767676767676765,-4.898989898989899,20.932962
2.7777777777777777,-4.898989898989899,22.294926
2.878787878787879,-4.898989898989899,23.842981
2.9797979797979792,-4.898989898989899,25.537663
3.0808080808080813,-4.898989898989899,27.334862
3.1818181818181817,-4.898989898989899,29.200672
3.282828282828282,-4.898989898989899,31.116766
3.383838383838384,-4.898989898989899,33.07864
3.4848484848484844,-4.898989898989899,35.09369
3.5858585858585865,-4.898989898989899,37.180977
3.686868686868687,-4.898989898989899,39.36857
3.787878787878787,-4.898989898989899,41.684006
3.8888888888888893,-4.898989898989899,44.139954
3.9898989898989896,-4.898989898989899,46.72485
4.09090909090909,-4.898989898989899,49.40688
4.191919191919192,-4.898989898989899,52.1489
4.292929292929292,-4.898989898989899,54.922638
4.3939393939393945,-4.898989898989899,57.71326
4.494949494949495,-4.898989898989899,60.5157
4.595959595959595,-4.898989898989899,63.32964
4.696969696969697,-4.898989898989899,66.15645
4.797979797979798,-4.898989898989899,68.998924
4.8989898989899,-4.898989898989899,71.86117
5.0,-4.898989898989899,74.74856
-5.0,-4.797979797979798,189.86557
-4.898989898989899,-4.797979797979798,183.34492
-4.797979797979798,-4.797979797979798,176.80261
-4.696969696969697,-4.797979797979798,170.23796
-4.595959595959596,-4.797979797979798,163.64969
-4.494949494949495,-4.797979797979798,157.03549
-4.393939393939394,-4.797979797979798,150.3927
-4.292929292929293,-4.797979797979798,143.71812
-4.191919191919192,-4.797979797979798,137.00877
-4.090909090909091,-4.797979797979798,130.26208
-3.9898989898989896,-4.797979797979798,123.47677
-3.888888888888889,-4.797979797979798,116.65306
-3.787878787878788,-4.797979797979798,109.793396
-3.686868686868687,-4.797979797979798,102.902725
-3.5858585858585856,-4.797979797979798,95.98915
-3.484848484848485,-4.797979797979798,89.06421
-3.383838383838384,-4.797979797979798,82.14338
-3.282828282828283,-4.797979797979798,75.24612
-3.1818181818181817,-4.797979797979798,68.38986
-3.080808080808081,-4.797979797979798,61.565968
