x1,x2,NN Output
0.0,0.0,7585.2705
0.3434343434343434,0.0,7032.514
0.6868686868686869,0.0,6341.2383
1.0303030303030303,0.0,5633.173
1.3737373737373737,0.0,4946.9385
1.7171717171717171,0.0,4275.9463
2.0606060606060606,0.0,3605.6287
2.404040404040404,0.0,2928.001
2.7474747474747474,0.0,2241.9148
3.090909090909091,0.0,1549.6237
3.4343434343434343,0.0,854.2132
3.7777777777777777,0.0,158.4344
4.121212121212121,0.0,-535.6563
4.4646464646464645,0.0,-1226.6609
4.808080808080808,0.0,-1913.7266
5.151515151515151,0.0,-2596.3943
5.494949494949495,0.0,-3274.445
5.838383838383838,0.0,-3947.8093
6.181818181818182,0.0,-4616.48
6.525252525252525,0.0,-5280.4844
6.8686868686868685,0.0,-5939.846
7.212121212121212,0.0,-6594.6035
7.555555555555555,0.0,-7244.782
7.898989898989899,0.0,-7890.438
8.242424242424242,0.0,-8531.627
8.585858585858585,0.0,-9168.422
8.929292929292929,0.0,-9800.936
9.272727272727273,0.0,-10429.291
9.616161616161616,0.0,-11053.649
9.959595959595958,0.0,-11674.181
10.303030303030303,0.0,-12291.086
10.646464646464647,0.0,-12904.6
10.98989898989899,0.0,-13514.952
11.333333333333332,0.0,-14122.414
11.676767676767676,0.0,-14727.247
12.02020202020202,0.0,-15329.734
12.363636363636363,0.0,-15930.161
12.707070707070706,0.0,-16528.805
13.05050505050505,0.0,-17125.951
13.393939393939394,0.0,-17721.86
13.737373737373737,0.0,-18316.777
14.08080808080808,0.0,-18910.97
14.424242424242424,0.0,-19504.645
14.767676767676768,0.0,-20097.994
15.11111111111111,0.0,-20691.209
15.454545454545453,0.0,-21284.434
15.797979797979798,0.0,-21877.793
16.141414141414142,0.0,-22471.422
16.484848484848484,0.0,-23065.383
16.828282828282827,0.0,-23659.738
17.17171717171717,0.0,-24254.543
17.515151515151516,0.0,-24849.832
17.858585858585858,0.0,-25445.602
18.2020202020202,0.0,-26041.871
18.545454545454547,0.0,-26638.617
18.88888888888889,0.0,-27235.828
19.232323232323232,0.0,-27833.482
19.575757575757574,0.0,-28431.547
19.919191919191917,0.0,-29029.977
20.262626262626263,0.0,-29628.764
20.606060606060606,0.0,-30227.852
20.949494949494948,0.0,-30827.207
21.292929292929294,0.0,-31426.803
21.636363636363637,0.0,-32026.604
21.97979797979798,0.0,-32626.588
22.32323232323232,0.0,-33226.723
22.666666666666664,0.0,-33826.96
23.01010101010101,0.0,-34427.332
23.353535353535353,0.0,-35027.76
23.696969696969695,0.0,-35628.26
24.04040404040404,0.0,-36228.8
24.383838383838384,0.0,-36829.375
24.727272727272727,0.0,-37429.98
25.07070707070707,0.0,-38030.605
25.41414141414141,0.0,-38631.223
25.757575757575758,0.0,-39231.85
26.1010101010101,0.0,-39832.48
26.444444444444443,0.0,-40433.066
26.78787878787879,0.0,-41033.652
27.13131313131313,0.0,-41634.215
27.474747474747474,0.0,-42234.76
27.818181818181817,0.0,-42835.297
28.16161616161616,0.0,-43435.777
28.505050505050505,0.0,-44036.254
28.848484848484848,0.0,-44636.684
29.19191919191919,0.0,-45237.09
29.535353535353536,0.0,-45837.46
29.87878787878788,0.0,-46437.8
30.22222222222222,0.0,-47038.08
30.565656565656564,0.0,-47638.34
30.909090909090907,0.0,-48238.566
31.252525252525253,0.0,-48838.77
31.595959595959595,0.0,-49438.887
31.939393939393938,0.0,-50039.01
32.282828282828284,0.0,-50639.082
32.62626262626262,0.0,-51239.105
32.96969696969697,0.0,-51839.066
33.313131313131315,0.0,-52438.99
33.656565656565654,0.0,-53038.89
34.0,0.0,-53638.73
0.0,0.3434343434343434,13151.176
0.3434343434343434,0.3434343434343434,12595.059
0.6868686868686869,0.3434343434343434,11876.201
